,titles,dates
1445,"A multi-model ensemble Kalman filter for data assimilation and
  forecasting",2022-02-04
1446,Universal Spam Detection using Transfer Learning of BERT Model,2022-02-07
1447,Predicting on the Edge: Identifying Where a Larger Model Does Better,2022-02-15
1448,"Fingerprinting Deep Neural Networks Globally via Universal Adversarial
  Perturbations",2022-02-17
1449,"Behaviorally Grounded Model-Based and Model Free Cost Reduction in a
  Simulated Multi-Echelon Supply Chain",2022-02-25
1450,Statistical Deep Learning for Spatial and Spatio-Temporal Data,2022-06-05
1451,"A Single Particle Model with Electrolyte and Side Reactions for
  degradation of lithium-ion batteries",2022-06-10
1452,Bivariate Inverse Topp-Leone Model to Counter Heterogeneous Data,2022-06-12
1453,"On the Influence of Enforcing Model Identifiability on Learning dynamics
  of Gaussian Mixture Models",2022-06-17
1454,"Stochastic declustering of earthquakes with the spatiotemporal RETAS
  model",2022-07-05
1455,Inter-model Interpretability: Self-supervised Models as a Case Study,2022-07-24
1456,"A new anisotropic bending model for nonlinear shells: Comparison with
  existing models and isogeometric finite element implementation",2022-08-11
1457,No-go rules for multitime Landau-Zener models,2022-09-07
1458,Model-based Reinforcement Learning with Multi-step Plan Value Estimation,2022-09-12
1459,"How to Adapt Pre-trained Vision-and-Language Models to a Text-only
  Input?",2022-09-19
1460,Factor-Augmented Regularized Model for Hazard Regression,2022-10-03
1461,"AMP: Automatically Finding Model Parallel Strategies with Heterogeneity
  Awareness",2022-10-13
1462,"InFIP: An Explainable DNN Intellectual Property Protection Method based
  on Intrinsic Features",2022-10-14
1463,"Understanding Domain Learning in Language Models Through Subpopulation
  Analysis",2022-10-22
1464,"Causal Analysis of Syntactic Agreement Neurons in Multilingual Language
  Models",2022-10-25
1465,"BattX: An Equivalent Circuit Model for Lithium-Ion Batteries Over Broad
  Current Ranges",2022-11-11
1466,"Who Says Elephants Can't Run: Bringing Large Scale MoE Models into Cloud
  Scale Production",2022-11-18
1467,Model Extraction Attack against Self-supervised Speech Models,2022-11-29
1468,"Modelling and analysis of rank ordered data with ties via a generalized
  Plackett-Luce model",2022-12-16
1469,Data-Driven Models for Traffic Flow at Junctions,2022-12-17
1470,"Minimizing Maximum Model Discrepancy for Transferable Black-box Targeted
  Attacks",2022-12-18
1471,GAN-based Domain Inference Attack,2022-12-22
1472,"Modular and Incremental Global Model Management with Extended
  Generalized Discrimination Networks",2023-01-02
1473,"Replicating and extending chain-ladder via an age-period-cohort
  structure on the claim development in a run-off triangle",2023-01-10
1474,"Relaxed Models for Adversarial Streaming: The Advice Model and the
  Bounded Interruptions Model",2023-01-22
1475,"Deep Learning model integrity checking mechanism using watermarking
  technique",2023-01-29
1476,"Is Model Ensemble Necessary? Model-based RL via a Single Model with
  Lipschitz Regularized Value Function",2023-02-02
1477,Market-Aware Models for Efficient Cross-Market Recommendation,2023-02-14
1478,"Crowd simulation incorporating a route choice model and similarity
  evaluation using real large-scale data",2023-02-21
1479,"An Empirical Bayes Approach for Estimating Skill Models for Professional
  Darts Players",2023-02-21
1480,"Improving Model's Focus Improves Performance of Deep Learning-Based
  Synthetic Face Detectors",2023-03-01
1481,"Model Sketching: Centering Concepts in Early-Stage Machine Learning
  Model Design",2023-03-06
1482,Diffusion Models for Non-autoregressive Text Generation: A Survey,2023-03-12
1483,"Variation of Gender Biases in Visual Recognition Models Before and After
  Finetuning",2023-03-14
1484,A reinforced learning approach to optimal design under model uncertainty,2023-03-28
1485,"Model-corrected learned primal-dual models for fast limited-view
  photoacoustic tomography",2023-04-04
1486,"Towards More Robust and Accurate Sequential Recommendation with
  Cascade-guided Adversarial Training",2023-04-11
1487,Agent-Based Modeling and its Tradeoffs: An Introduction & Examples,2023-04-06
1488,A fluid flow model for the pressure loss through perforated plates,2023-04-23
1489,"Towards an Automatic Optimisation Model Generator Assisted with
  Generative Pre-trained Transformer",2023-05-09
1490,Self-Distillation with Meta Learning for Knowledge Graph Completion,2023-05-20
1491,Model Stealing Attack against Multi-Exit Networks,2023-05-23
1492,Zero-shot Visual Question Answering with Language Model Feedback,2023-05-26
1493,A unified framework for Simplicial Kuramoto models,2023-05-29
1494,Rank-heterogeneous Preference Models for School Choice,2023-06-01
1495,Turning large language models into cognitive models,2023-06-06
1496,Dual policy as self-model for planning,2023-06-07
1497,"Toward Data Efficient Model Merging between Different Datasets without
  Performance Degradation",2023-06-09
1498,"Investigation of Fractional Compartmental Models with Application to
  Amiodarone Drug Diffusion in Pharmacokinetics",2023-06-13
1499,"Matching Pairs: Attributing Fine-Tuned Models to their Pre-Trained Large
  Language Models",2023-06-15
1500,Understanding Parameter Sharing in Transformers,2023-06-15
1501,"TaCA: Upgrading Your Visual Foundation Model with Task-agnostic
  Compatible Adapter",2023-06-22
1502,Frameless Graph Knowledge Distillation,2023-07-13
1503,"Robustness, model checking and latent Gaussian models",2023-07-23
1504,"Lookahead data-gathering strategies for online adaptive model reduction
  of transport-dominated problems",2023-07-27
1505,"A data-driven microscopic on-ramp model based on macroscopic network
  flows",2023-08-02
1506,"End-to-End Reinforcement Learning of Koopman Models for Economic
  Nonlinear Model Predictive Control",2023-08-03
1507,"A Compact Model of Threshold Switching Devices for Efficient Circuit
  Simulations",2023-08-03
1508,"Spatiotemporal modelling of PM$_{2.5}$ concentrations in Lombardy
  (Italy) -- A comparative study",2023-09-13
1509,"Generative Agent-Based Modeling: Unveiling Social System Dynamics
  through Coupling Mechanistic Models with Generative Artificial Intelligence",2023-09-20
1510,Unlocking Model Insights: A Dataset for Automated Model Card Generation,2023-09-22
1511,PLMM: Personal Large Language Models on Mobile Devices,2023-09-26
1512,"Leveraging Model-based Trees as Interpretable Surrogate Models for Model
  Distillation",2023-10-04
1513,Bayesian decision-theoretic model selection for monitored systems,2023-10-16
1514,Watermarking LLMs with Weight Quantization,2023-10-17
1515,"Sentiment Analysis Across Multiple African Languages: A Current
  Benchmark",2023-10-21
1516,"The intelligent agent model -- a fully two-dimensional microscopic
  traffic flow model",2023-10-25
1517,An Open Source Data Contamination Report for Large Language Models,2023-10-26
1518,"Herd: Using multiple, smaller LLMs to match the performances of
  proprietary, large LLMs via an intelligent composer",2023-10-30
1519,"GSAP-NER: A Novel Task, Corpus, and Baseline for Scholarly Entity
  Extraction Focused on Machine Learning Models and Datasets",2023-11-16
1520,"A Framework for Monitoring and Retraining Language Models in Real-World
  Applications",2023-11-16
1521,"Age-Gender-Country-Specific Death Rates Modelling and Forecasting: A
  Linear Mixed-Effects Model",2023-11-30
1522,"Asymptotic differences between a lumped probability-distributed
  rainfall-runoff model and a physical benchmark model",2023-12-03
1523,"Heat-Bath and Metropolis Dynamics in Ising-like Models on Directed
  Regular Random Graphs",2023-12-04
1524,"Subnetwork-to-go: Elastic Neural Network with Dynamic Training and
  Customizable Inference",2023-12-06
1525,"Towards Automated Support for the Co-Evolution of Meta-Models and
  Grammars",2023-12-10
1526,Multinomial Link Models,2023-12-26
1527,Predicting Evoked Emotions in Conversations,2023-12-31
1528,Predicting Anti-microbial Resistance using Large Language Models,2024-01-01
1529,Effective Benchmarks for Optical Turbulence Modeling,2024-01-07
1530,Building complicated index models and Boolean algebras,2024-01-28
1531,Factor copula models for non-Gaussian longitudinal data,2024-02-01
1532,"Moving Aggregate Modified Autoregressive Copula-Based Time Series Models
  (MAGMAR-Copulas)",2024-02-02
1533,Verifiable evaluations of machine learning models using zkSNARKs,2024-02-05
1534,"Internal Model Control design for systems learned by Control Affine
  Neural Nonlinear Autoregressive Exogenous Models",2024-02-08
1535,"Opinion models, data, and politics",2024-02-10
1536,GlórIA -- A Generative and Open Large Language Model for Portuguese,2024-02-20
1537,"Enhancing One-Shot Federated Learning Through Data and Ensemble
  Co-Boosting",2024-02-23
1538,"CoDream: Exchanging dreams instead of models for federated aggregation
  with heterogeneous models",2024-02-25
1539,"Comparing effectiveness of regularization methods on text
  classification: Simple and complex model in data shortage situation",2024-02-27
1540,"Study of eccentric binary black hole mergers using numerical relativity
  and an inspiral-merger-ringdown model",2024-03-06
1541,Multi-scale Traffic Flow Modeling: A Renormalization Group Approach,2024-03-20
1542,"Client-supervised Federated Learning: Towards One-model-for-all
  Personalization",2024-03-28
1543,"LLaVA-Gemma: Accelerating Multimodal Foundation Models with a Compact
  Language Model",2024-03-29
1544,"Communication-Efficient Model Aggregation with Layer Divergence Feedback
  in Federated Learning",2024-04-12
1545,"Convergence of Recursive Least Squares Based Input/Output System
  Identification with Model Order Mismatch",2024-04-16
1546,Lossless and Near-Lossless Compression for Foundation Models,2024-04-05
1547,"A General Framework for Random Effects Models for Binary, Ordinal, Count
  Type and Continuous Dependent Variables Including Variable Selection",2024-04-27
1548,CLIP-Mamba: CLIP Pretrained Mamba Models with OOD and Hessian Evaluation,2024-04-30
1549,"Investigating the Generalizability of Assistive Robots Models over
  Various Tasks",2024-05-03
1550,"Dispersion Modeling in Zero-inflated Tweedie Models with Applications to
  Insurance Claim Data Analysis",2024-05-23
1551,"Online Resource Allocation for Edge Intelligence with Colocated Model
  Retraining and Inference",2024-05-25
1552,"Trust the Model Where It Trusts Itself -- Model-Based Actor-Critic with
  Uncertainty-Aware Rollout Adaption",2024-05-29
1553,"A Combination Model Based on Sequential General Variational Mode
  Decomposition Method for Time Series Prediction",2024-06-05
1554,Evaluating the World Model Implicit in a Generative Model,2024-06-06
1555,"LLM Reading Tea Leaves: Automatically Evaluating Topic Models with Large
  Language Models",2024-06-13
1556,"Free energy equivalence between mean-field models and nonsparsely
  diluted mean-field models",2024-06-19
1557,"Construction and Accuracy of Electronic Continuum Models of
  Incommensurate Bilayer 2D Materials",2024-06-22
1558,"Make Some Noise: Unlocking Language Model Parallel Inference Capability
  through Noisy Training",2024-06-25
1559,"Evaluating and Benchmarking Foundation Models for Earth Observation and
  Geospatial AI",2024-06-26
1560,HAF-RM: A Hybrid Alignment Framework for Reward Model Training,2024-07-04
1561,"Beyond Benchmarks: Evaluating Embedding Model Similarity for Retrieval
  Augmented Generation Systems",2024-07-11
1562,"Aligning Models with Their Realization through Model-based Systems
  Engineering",2024-06-18
1563,Shapley Marginal Surplus for Strong Models,2024-08-16
1564,VMC: A Grammar for Visualizing Statistical Model Checks,2024-08-29
1565,"An updated look on the convergence and consistency of data-driven
  dynamical models",2024-09-06
1566,"Thermal Modelling of Battery Cells for Optimal Tab and Surface Cooling
  Control",2024-09-13
1567,Credit Spreads' Term Structure: Stochastic Modeling with CIR++ Intensity,2024-09-13
1568,"Scaling Laws of Decoder-Only Models on the Multilingual Machine
  Translation Task",2024-09-23
1569,"Bayesian Bivariate Conway-Maxwell-Poisson Regression Model for
  Correlated Count Data in Sports",2024-09-25
